src word,tgt word,src slot,src msd,tgt slot,tgt msd,src apertium tags,tgt apertium tags,annotation
welken,welke,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix,adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
versündige,versündigten,0_3,V;SBJV;PRS;1;SG,0_11,V;SBJV;PST;3;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
schießt,schieße,0_6,V;IND;PRS;2;PL,0_3,V;SBJV;PRS;1;SG,verb;imp;pl - verb;pri;p2;sg - verb;pri;p2;pl - verb;pri;p3;sg,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,ERR_TGT_SLOT_ERROR
erhöhte,erhöhe,0_4,V;SBJV;PST;1;SG,0_3,V;SBJV;PRS;1;SG,verb;pp - verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Verstöre,Verstörer,0_3,V;SBJV;PRS;1;SG,0_5,ADJ;GEN;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
beklagt,beklagte,0_6,V;IND;PRS;2;PL,0_4,V;SBJV;PST;1;SG,verb;pp - verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,verb;pp - verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,ERR_TGT_SLOT_ERROR
mehr,mehret,0_12,N;NOM;SG,0_9,V;SBJV;PRS;2;PL,adv; - verb;imp;sg,verb;prs;p2;pl,SRC_SLOT_ERROR
Christ,Christe,0_12,N;NOM;SG,0_3,V;SBJV;PRS;1;SG,,,UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
anrührten,anrührte,0_11,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;1;SG,verb;sep;fs;pii;p1;pl - verb;sep;fs;pii;p3;pl - verb;sep;fs;pis;p1;pl - verb;sep;fs;pis;p3;pl,verb;sep;fs;pii;p1;sg - verb;sep;fs;pii;p3;sg - verb;sep;fs;pis;p1;sg - verb;sep;fs;pis;p3;sg,ERR_SRC_SLOT_ERROR
erforschen,erforsche,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
sehe,sehe,0_3,V;SBJV;PRS;1;SG,0_3,V;SBJV;PRS;1;SG,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
unbekannten,unbekannte,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,ERR_SRC_SLOT_ERROR
erhöhe,erhöhte,0_3,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;1;SG,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;pp - verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
tolles,tolle,0_8,ADJ;ACC;SG,0_3,V;SBJV;PRS;1;SG,adj;sint;nt;sg;nom;st - adj;sint;nt;sg;nom;mix - adj;sint;nt;sg;acc;st - adj;sint;nt;sg;acc;mix,n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,ERR_SRC_SLOT_ERROR
flüchtig,flüchtig,0_12,N;NOM;SG,0_12,N;NOM;SG,adj;sint - adj;sint;attr - adj;sint;pred,adj;sint - adj;sint;attr - adj;sint;pred,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
betastet,betaste,0_9,V;SBJV;PRS;2;PL,0_3,V;SBJV;PRS;1;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
derselben,derselbe,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
beriefen,berief,0_0,N;DAT;PL,0_12,N;NOM;SG,verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl,verb;pii;p1;sg - verb;pii;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
gottloser,gottloses,0_5,ADJ;GEN;SG,0_8,ADJ;ACC;SG,adj;sint;comp;attr - adj;sint;comp;pred - adj;sint;m;sg;nom;st - adj;sint;m;sg;nom;mix - adj;sint;m;pl;gen;st - adj;sint;f;sg;gen;st - adj;sint;f;sg;dat;st - adj;sint;f;pl;gen;st,adj;sint;nt;sg;nom;st - adj;sint;nt;sg;nom;mix - adj;sint;nt;sg;acc;st - adj;sint;nt;sg;acc;mix,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
überschwengliche,überschwenglichen,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw,adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Mahaths,Mahath,1_2,DET;NOM;SG,1_0,ADJ,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
Werken,Werke,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,n;nt;pl;dat - verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - n;nt;pl;dat;lower - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl - n;nt;pl;dat;lower;compound-R,n;nt;sg;dat - n;nt;pl;nom - n;nt;pl;gen - n;nt;pl;acc - n;nt;sg;dat;lower - n;nt;pl;nom;lower - n;nt;pl;gen;lower - n;nt;pl;acc;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;nt;sg;dat;lower;compound-R - n;nt;pl;nom;lower;compound-R - n;nt;pl;gen;lower;compound-R - n;nt;pl;acc;lower;compound-R,MAPPED_POS_PAIR_ERROR
Steiget,Steig,0_9,V;SBJV;PRS;2;PL,0_12,N;NOM;SG,verb;prs;p2;pl,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - verb;imp;sg - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,ERR_TGT_SLOT_ERROR
Wirte,Wirst,0_4,V;SBJV;PST;1;SG,0_10,V;IND;PRS;2;SG,n;m;sg;dat - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;sg;dat;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;sg;dat;lower;compound-R - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,verb;pri;p2;sg - verb;pri;p2;sg,POS_PAIR_ERROR;SRC_SLOT_ERROR
Schöpf,Schöpf,0_12,N;NOM;SG,0_12,N;NOM;SG,verb;imp;sg,verb;imp;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
heiße,heißes,0_3,V;SBJV;PRS;1;SG,0_8,ADJ;ACC;SG,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw,adj;sint;nt;sg;nom;st - adj;sint;nt;sg;nom;mix - adj;sint;nt;sg;acc;st - adj;sint;nt;sg;acc;mix,ERR_TGT_SLOT_ERROR
ersäufte,ersäuft,0_4,V;SBJV;PST;1;SG,0_6,V;IND;PRS;2;PL,,,UNK_SRC_SLOT_ERROR;SRC_LEXICAL_ERROR
bewahret,bewahrst,0_9,V;SBJV;PRS;2;PL,0_10,V;IND;PRS;2;SG,verb;prs;p2;pl,verb;pri;p2;sg,C
ermahnte,ermahnen,0_4,V;SBJV;PST;1;SG,0_0,N;DAT;PL,verb;pp - verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
versiegt,versiegen,0_6,V;IND;PRS;2;PL,0_0,N;DAT;PL,verb;pp - verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,ERR_TGT_SLOT_ERROR
hadere,hadere,0_3,V;SBJV;PRS;1;SG,0_3,V;SBJV;PRS;1;SG,n;m;sg;dat;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;m;sg;dat;lower;compound-R,n;m;sg;dat;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;m;sg;dat;lower;compound-R,C
suchet,suche,0_9,V;SBJV;PRS;2;PL,0_3,V;SBJV;PRS;1;SG,verb;prs;p2;pl,n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,C
dicke,dicken,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,ERR_TGT_SLOT_ERROR
Leuchter,Leuchten,0_5,ADJ;GEN;SG,0_0,N;DAT;PL,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,verb;inf - n;f;pl;nom - n;f;pl;gen - n;f;pl;dat - n;f;pl;acc - verb;ger;nom - verb;ger;dat - verb;ger;acc - n;f;sg;cmp;compound-only-L - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,ERR_SRC_SLOT_ERROR
wild,wilder,0_12,N;NOM;SG,0_5,ADJ;GEN;SG,adv; - adj;sint - adj;sint;attr - adj;sint;pred - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R - n;nt;sg;lower;cmp;compound-only-L,adj;sint;comp;attr - adj;sint;comp;pred - adj;sint;m;sg;nom;st - adj;sint;m;sg;nom;mix - adj;sint;m;pl;gen;st - adj;sint;f;sg;gen;st - adj;sint;f;sg;dat;st - adj;sint;f;pl;gen;st - verb;imp;sg,MAPPED_POS_PAIR_ERROR
folget,folgt,0_9,V;SBJV;PRS;2;PL,0_6,V;IND;PRS;2;PL,verb;prs;p2;pl,verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,ERR_TGT_SLOT_ERROR
gedenket,gedenkest,0_9,V;SBJV;PRS;2;PL,0_2,V;SBJV;PRS;2;SG,verb;prs;p2;pl,verb;prs;p2;sg,C
Streit,Streite,0_12,N;NOM;SG,0_3,V;SBJV;PRS;1;SG,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,n;m;sg;dat - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - verb;imp;sg - n;m;sg;dat;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;m;sg;dat;lower;compound-R - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,ERR_SRC_SLOT_ERROR
entweihen,entweihte,0_0,N;DAT;PL,0_4,V;SBJV;PST;1;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,verb;pp - verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
sorgen,sorget,0_0,N;DAT;PL,0_9,V;SBJV;PRS;2;PL,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,verb;prs;p2;pl,MAPPED_POS_PAIR_ERROR
Bollwerk,Bollwerke,0_12,N;NOM;SG,0_3,V;SBJV;PRS;1;SG,n;nt;sg;nom - n;nt;sg;dat - n;nt;sg;acc - n;nt;sg;cmp;compound-only-L - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R - n;nt;sg;lower;cmp;compound-only-L,n;nt;sg;dat - n;nt;pl;nom - n;nt;pl;gen - n;nt;pl;acc - n;nt;sg;dat;lower - n;nt;pl;nom;lower - n;nt;pl;gen;lower - n;nt;pl;acc;lower - n;nt;sg;dat;lower;compound-R - n;nt;pl;nom;lower;compound-R - n;nt;pl;gen;lower;compound-R - n;nt;pl;acc;lower;compound-R,ERR_SRC_SLOT_ERROR
Fleisch,Fleische,0_12,N;NOM;SG,0_3,V;SBJV;PRS;1;SG,n;nt;sg;nom - n;nt;sg;dat - n;nt;sg;acc - n;nt;sg;cmp;compound-only-L - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R - n;nt;sg;lower;cmp;compound-only-L,n;nt;sg;dat - n;nt;sg;dat;lower - n;nt;sg;dat;lower;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
laß,laßt,0_12,N;NOM;SG,0_6,V;IND;PRS;2;PL,verb;imp;sg,verb;imp;pl,ERR_SRC_SLOT_ERROR
setzt,setzest,0_6,V;IND;PRS;2;PL,0_2,V;SBJV;PRS;2;SG,verb;imp;pl - verb;pri;p2;sg - verb;pri;p2;pl - verb;pri;p3;sg,verb;prs;p2;sg,C
Meselemja,Meselemjas,1_0,ADJ,1_2,DET;NOM;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
verzehre,verzehrt,0_3,V;SBJV;PRS;1;SG,0_6,V;IND;PRS;2;PL,n;m;sg;dat;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;m;sg;dat;lower;compound-R,verb;pp - verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,C
hingehet,hingehen,0_9,V;SBJV;PRS;2;PL,0_0,N;DAT;PL,verb;sep;fs;prs;p2;pl,verb;sep;inf - verb;sep;ger;nom - verb;sep;ger;dat - verb;sep;ger;acc - verb;sep;fs;pri;p1;pl - verb;sep;fs;pri;p3;pl - verb;sep;fs;prs;p1;pl - verb;sep;fs;prs;p3;pl,ERR_TGT_SLOT_ERROR
ob,oben,0_12,N;NOM;SG,0_0,N;DAT;PL,adv; - cnjsub;,adv; - pr;dat,UNK_SRC_SLOT_ERROR
kriegt,kriegten,0_6,V;IND;PRS;2;PL,0_11,V;SBJV;PST;3;PL,verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
auflegt,auflege,0_6,V;IND;PRS;2;PL,0_3,V;SBJV;PRS;1;SG,verb;sep;fs;pri;p2;pl - verb;sep;fs;pri;p3;sg,verb;sep;fs;pri;p1;sg - verb;sep;fs;prs;p1;sg - verb;sep;fs;prs;p3;sg,ERR_TGT_SLOT_ERROR
