src word,tgt word,src slot,src msd,tgt slot,tgt msd,src apertium tags,tgt apertium tags,annotation
дым,дыму,0_26,PRN;INS;3;SG,0_23,V;FUT;1;SG,n;m;nn;sg;nom - n;m;nn;sg;acc,n;m;nn;sg;dat - n;m;nn;sg;prp,ERR_SRC_SLOT_ERROR
поспешите,поспешен,0_6,V;FUT;2;PL,0_24,V.PTCP;PASS;PST,verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,adj;sint;short;m;sg,ERR_TGT_SLOT_ERROR
укрывал,укрываешь,1_4,ADJ;MASC;SG;LGSPEC1,1_23,V;PRS;2;SG,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
душ,душу,2_18,N;NOM;SG,2_19,N;DAT;SG,n;m;nn;sg;nom - n;m;nn;sg;acc - n;f;nn;pl;gen,n;m;nn;sg;dat - n;f;nn;sg;dat - n;f;nn;sg;acc - verb;impf;tv;pres;p1;sg - verb;impf;iv;pres;p1;sg,ERR_SRC_SLOT_ERROR
Гиезия,Гиезий,1_20,V.CVB;PRS,1_1,N;ACC;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
Израильское,Израильскою,2_15,ADJ;NOM;NEUT;SG,2_4,ADJ;INS;FEM;SG,adj;nt;an;sg;nom - adj;nt;an;sg;acc,adj;f;an;sg;ins,ERR_SRC_SLOT_ERROR
жнеца,жнецом,2_6,N;GEN;SG,2_14,N;INS;SG,n;m;aa;sg;gen - n;m;aa;sg;acc,n;m;aa;sg;ins,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
собирают,собирания,1_0,V;FUT;3;PL,1_8,NUM;GEN;PL,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
осквернит,осквернил,0_16,V;FUT;3;SG,0_4,PRN;NOM;3;SG,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
правым,правым,2_16,ADJ;INS;MASC;SG,2_16,ADJ;INS;MASC;SG,n;m;aa;pl;dat - n;m;aa;sg;ins - adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,n;m;aa;pl;dat - n;m;aa;sg;ins - adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,C
Гаваоном,Гаваона,2_14,N;INS;SG,2_6,N;GEN;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
обильных,обильную,2_1,N;GEN;PL,2_13,ADJ;ACC;FEM;SG,adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
ведома,ведомый,2_6,N;GEN;SG,2_12,ADJ;ACC;MASC;SG,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc - adj;sint;short;f;sg,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,ERR_TGT_SLOT_ERROR
уповающий,упования,1_21,V.PTCP;ACT;PRS,1_8,NUM;GEN;PL,verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
свидетельствуйте,свидетельствующий,1_5,V;IMP;2;PL,1_21,V.PTCP;ACT;PRS,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc - verb;impf;tv;pprs;actv;m;an;sg;nom - verb;impf;tv;pprs;actv;m;nn;sg;acc,ERR_TGT_SLOT_ERROR
угнетен,угнетает,0_24,V.PTCP;PASS;PST,0_14,PRN;DAT;2;SG,adj;sint;short;m;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
умоляя,умоляем,1_20,V.CVB;PRS,1_13,V;PRS;1;PL,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
забывать,забыв,0_22,DET;PL,0_26,PRN;INS;3;SG,verb;impf;tv;inf - verb;impf;iv;inf,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,ERR_TGT_SLOT_ERROR
изменить,измена,0_31,V;NFIN,0_13,PRN;NOM;SG,verb;perf;iv;inf - verb;perf;tv;inf - verb;perf;iv;inf,n;f;nn;sg;nom,ERR_TGT_SLOT_ERROR
хула,хулить,0_13,PRN;NOM;SG,0_31,V;NFIN,n;f;nn;sg;nom,verb;impf;tv;inf - verb;impf;iv;inf,ERR_SRC_SLOT_ERROR
проси,просят,0_1,V;IMP;2;SG,0_29,V;PRS;3;PL,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,ERR_TGT_SLOT_ERROR
ужас,ужас,0_26,PRN;INS;3;SG,0_26,PRN;INS;3;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
умножает,умножали,0_14,PRN;DAT;2;SG,0_0,V;PST;PL,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
покойны,покойно,2_3,N;NOM;PL,2_0,N;ESS;SG,adj;sint;short;mfn;pl,adj;sint;cmp - adj;sint;short;nt;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
светлы,светлом,2_3,N;NOM;PL,2_14,N;INS;SG,adj;sint;short;mfn;pl,adj;sint;nt;an;sg;prp - adj;sint;m;an;sg;prp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Вефиле,Вефиля,1_10,DET;NOM;SG,1_20,V.CVB;PRS,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
поядать,поядает,1_14,ADJ;GEN;FEM;SG,1_3,V;PRS;3;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
соделал,соделай,1_4,ADJ;MASC;SG;LGSPEC1,1_1,N;ACC;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
осудил,осудили,0_4,PRN;NOM;3;SG,0_0,V;PST;PL,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
умоешь,умойте,1_23,V;PRS;2;SG,1_5,V;IMP;2;PL,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;imp;p2;pl - verb;perf;iv;imp;p2;pl,ERR_SRC_SLOT_ERROR
небольшом,небольшого,2_14,N;INS;SG,2_7,ADJ;GEN;MASC;SG,adj;nt;an;sg;prp - adj;m;an;sg;prp,adj;nt;an;sg;gen - adj;m;an;sg;gen - adj;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
прибавляется,прибавлять,1_12,PRN;NOM;2;SG,1_14,ADJ;GEN;FEM;SG,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;inf - verb;impf;iv;inf,ERR_SRC_SLOT_ERROR
поражения,поражать,0_11,DET;ACC;PL,0_22,DET;PL,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,verb;impf;tv;inf - verb;impf;iv;inf,ERR_SRC_SLOT_ERROR
бодрствуем,бодрствую,1_13,V;PRS;1;PL,1_2,V;PRS;1;SG,verb;impf;iv;pres;p1;pl,verb;impf;iv;pres;p1;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Иависова,Иависе,2_5,PRN;ACC;SG,2_0,N;ESS;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
согрешение,согрешать,0_7,PRN;INS;PL,0_22,DET;PL,n;nt;nn;sg;nom - n;nt;nn;sg;acc,verb;impf;iv;inf,ERR_SRC_SLOT_ERROR
края,краю,1_20,V.CVB;PRS,1_2,V;PRS;1;SG,n;m;nn;sg;gen - n;m;nn;pl;nom - n;m;nn;pl;acc,n;m;nn;sg;dat,ERR_TGT_SLOT_ERROR
собирают,собираю,1_0,V;FUT;3;PL,1_2,V;PRS;1;SG,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,verb;impf;tv;pres;p1;sg - verb;impf;iv;pres;p1;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
вознес,вознесется,1_1,N;ACC;SG,1_12,PRN;NOM;2;SG,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;iv;fut;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
избранная,избранная,2_9,ADJ;NOM;FEM;SG,2_9,ADJ;NOM;FEM;SG,verb;perf;tv;pp;pasv;f;an;sg;nom - adj;sint;f;an;sg;nom,verb;perf;tv;pp;pasv;f;an;sg;nom - adj;sint;f;an;sg;nom,C
правая,право,2_9,ADJ;NOM;FEM;SG,2_0,N;ESS;SG,adj;sint;f;an;sg;nom,n;nt;nn;sg;nom - n;nt;nn;sg;acc - adj;sint;cmp - adj;sint;short;nt;sg,ERR_SRC_SLOT_ERROR
садите,садил,0_6,V;FUT;2;PL,0_4,PRN;NOM;3;SG,verb;impf;tv;imp;p2;pl - verb;impf;tv;pres;p2;pl - verb;impf;iv;imp;p2;pl - verb;impf;iv;pres;p2;pl,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
поступить,поступал,0_31,V;NFIN,0_4,PRN;NOM;3;SG,verb;perf;iv;inf,verb;impf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
догнал,догнал,1_1,N;ACC;SG,1_1,N;ACC;SG,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
отдыхает,отдыха,0_14,PRN;DAT;2;SG,0_13,PRN;NOM;SG,verb;impf;iv;pres;p3;sg,n;m;nn;sg;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
рассветом,рассвете,2_14,N;INS;SG,2_0,N;ESS;SG,n;m;nn;sg;ins,n;m;nn;sg;prp,ERR_TGT_SLOT_ERROR
щеку,щеке,2_19,N;DAT;SG,2_0,N;ESS;SG,n;f;nn;sg;acc,n;f;nn;sg;dat - n;f;nn;sg;prp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
молила,молении,0_9,V;PST;SG;FEM,0_5,PRN;PL,verb;impf;tv;past;f;sg - verb;impf;iv;past;f;sg,n;nt;nn;sg;prp,POS_PAIR_ERROR;TGT_SLOT_ERROR
отряда,отряды,2_6,N;GEN;SG,2_3,N;NOM;PL,n;m;nn;sg;gen,n;m;nn;pl;nom - n;m;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
сокрушить,сокрушил,0_31,V;NFIN,0_4,PRN;NOM;3;SG,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
входим,входите,0_17,V;IMP;1;PL,0_6,V;FUT;2;PL,verb;impf;iv;pres;p1;pl,verb;impf;iv;imp;p2;pl - verb;impf;iv;pres;p2;pl,ERR_SRC_SLOT_ERROR
помышляем,помышлял,1_13,V;PRS;1;PL,1_4,ADJ;MASC;SG;LGSPEC1,verb;impf;iv;pres;p1;pl,verb;impf;iv;past;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
производил,производите,0_4,PRN;NOM;3;SG,0_6,V;FUT;2;PL,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;imp;p2;pl - verb;impf;tv;pres;p2;pl - verb;impf;iv;imp;p2;pl - verb;impf;iv;pres;p2;pl,ERR_SRC_SLOT_ERROR
сатаною,сатане,2_4,ADJ;INS;FEM;SG,2_0,N;ESS;SG,n;m;aa;sg;ins - n;f;aa;sg;ins,n;m;aa;sg;dat - n;m;aa;sg;prp - n;f;aa;sg;dat - n;f;aa;sg;prp,SRC_SLOT_ERROR
посмотрите,посмотрят,0_6,V;FUT;2;PL,0_29,V;PRS;3;PL,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,ERR_TGT_SLOT_ERROR
спасу,спасены,0_23,V;FUT;1;SG,0_27,ADJ;PL;LGSPEC1,n;m;nn;sg;dat - n;m;nn;sg;dat - n;m;aa;sg;dat - verb;perf;tv;fut;p1;sg - verb;perf;iv;fut;p1;sg,verb;perf;tv;pp;pasv;short;mfn;pl,ERR_TGT_SLOT_ERROR
выходим,выходить,0_17,V;IMP;1;PL,0_31,V;NFIN,verb;perf;tv;fut;p1;pl - verb;perf;tv;imp;p1;pl - verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl - verb;impf;iv;pres;p1;pl,verb;perf;tv;inf - verb;perf;iv;inf - verb;impf;iv;inf,C
соблазн,соблазнили,0_26,PRN;INS;3;SG,0_0,V;PST;PL,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
красивого,красивую,2_7,ADJ;GEN;MASC;SG,2_13,ADJ;ACC;FEM;SG,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
правосудия,правосудием,1_20,V.CVB;PRS,1_13,V;PRS;1;PL,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,n;nt;nn;sg;ins,ERR_SRC_SLOT_ERROR
храбры,храбр,2_3,N;NOM;PL,2_18,N;NOM;SG,adj;sint;short;mfn;pl,adj;sint;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
огорчения,огорчении,0_11,DET;ACC;PL,0_5,PRN;PL,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,n;nt;nn;sg;prp,ERR_SRC_SLOT_ERROR
отдавать,отдав,0_22,DET;PL,0_26,PRN;INS;3;SG,verb;impf;tv;inf - verb;impf;iv;inf,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,ERR_TGT_SLOT_ERROR
вступят,вступить,0_29,V;PRS;3;PL,0_31,V;NFIN,verb;perf;iv;fut;p3;pl,verb;perf;iv;inf,ERR_SRC_SLOT_ERROR
вырубил,вырубает,0_4,PRN;NOM;3;SG,0_14,PRN;DAT;2;SG,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
железное,железного,0_3,ADJ;ACC;NEUT;SG,0_10,ADJ;GEN;NEUT;SG,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
народное,народ,0_3,ADJ;ACC;NEUT;SG,0_26,PRN;INS;3;SG,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
воров,вора,2_1,N;GEN;PL,2_6,N;GEN;SG,n;m;aa;pl;gen - n;m;aa;pl;acc,n;m;aa;sg;gen - n;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Иосафат,Иосафату,2_18,N;NOM;SG,2_19,N;DAT;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
поглотила,поглотили,0_9,V;PST;SG;FEM,0_0,V;PST;PL,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,C
страшный,страшные,0_12,ADJ;NOM;MASC;SG,0_21,ADJ;NOM;PL,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,n;nt;nn;pl;acc - n;nt;nn;pl;nom - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,ERR_SRC_SLOT_ERROR
сварлив,сварливою,2_18,N;NOM;SG,2_4,ADJ;INS;FEM;SG,adj;sint;short;m;sg,adj;sint;f;an;sg;ins,ERR_SRC_SLOT_ERROR
отделение,отделения,0_7,PRN;INS;PL,0_11,DET;ACC;PL,n;nt;nn;sg;nom - n;nt;nn;sg;acc,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
получения,получили,0_11,DET;ACC;PL,0_0,V;PST;PL,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
морями,мор,1_7,NUM;ACC;SG,1_1,N;ACC;SG,n;nt;nn;pl;ins,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
сильного,сильном,2_7,ADJ;GEN;MASC;SG,2_14,N;INS;SG,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;prp - adj;sint;m;an;sg;prp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
многом,многого,2_14,N;INS;SG,2_7,ADJ;GEN;MASC;SG,prn;ind;mfn;an;pl;prp,prn;ind;mfn;an;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
носите,носу,0_6,V;FUT;2;PL,0_23,V;FUT;1;SG,verb;impf;tv;imp;p2;pl - verb;impf;tv;pres;p2;pl - verb;impf;iv;imp;p2;pl - verb;impf;iv;pres;p2;pl,n;m;nn;sg;dat - n;m;nn;sg;loc,ERR_TGT_SLOT_ERROR
преступлениях,преступлении,1_9,V;2;PL,1_22,N;ACC;PL,n;nt;nn;pl;prp,n;nt;nn;sg;prp,ERR_SRC_SLOT_ERROR
встретишь,встретив,0_15,V;FUT;2;SG,0_30,V.CVB;PST,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
взял,взять,1_4,ADJ;MASC;SG;LGSPEC1,1_14,ADJ;GEN;FEM;SG,verb;perf;tv;past;m;sg,verb;perf;tv;inf,SRC_SLOT_ERROR;TGT_SLOT_ERROR
пришествии,пришествие,1_22,N;ACC;PL,1_10,DET;NOM;SG,n;nt;nn;sg;prp,n;nt;nn;sg;nom - n;nt;nn;sg;acc,ERR_TGT_SLOT_ERROR
одолевал,одолев,0_4,PRN;NOM;3;SG,0_26,PRN;INS;3;SG,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
север,север,0_26,PRN;INS;3;SG,0_26,PRN;INS;3;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
народ,народы,0_26,PRN;INS;3;SG,0_1,V;IMP;2;SG,n;m;nn;sg;nom - n;m;nn;sg;acc,n;m;nn;pl;nom - n;m;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
помнили,помнила,0_0,V;PST;PL,0_9,V;PST;SG;FEM,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;past;f;sg - verb;impf;iv;past;f;sg,C
подчинились,подчинился,0_25,PRN;DAT;SG,0_18,V;PST;SG;MASC,verb;perf;iv;past;mfn;pl,verb;perf;iv;past;m;sg,SRC_SLOT_ERROR
удалят,удалить,0_29,V;PRS;3;PL,0_31,V;NFIN,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,verb;perf;tv;inf - verb;perf;iv;inf,ERR_SRC_SLOT_ERROR
восстановите,восстанови,0_6,V;FUT;2;PL,0_1,V;IMP;2;SG,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
назидается,назидая,1_12,PRN;NOM;2;SG,1_20,V.CVB;PRS,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
иным,иною,2_16,ADJ;INS;MASC;SG,2_4,ADJ;INS;FEM;SG,n;nt;nn;pl;dat - n;nt;nn;sg;ins - det;ind;mfn;an;pl;dat,det;ind;f;an;sg;ins,TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
бросили,бросит,0_0,V;PST;PL,0_16,V;FUT;3;SG,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,ERR_TGT_SLOT_ERROR
услышал,услышишь,0_4,PRN;NOM;3;SG,0_15,V;FUT;2;SG,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
полыни,полыни,1_22,N;ACC;PL,1_22,N;ACC;PL,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
познается,познает,1_12,PRN;NOM;2;SG,1_3,V;PRS;3;SG,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg - verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR
перемену,перемените,0_23,V;FUT;1;SG,0_6,V;FUT;2;PL,n;f;nn;sg;acc,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,ERR_SRC_SLOT_ERROR
желаешь,желающий,1_23,V;PRS;2;SG,1_21,V.PTCP;ACT;PRS,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,n;m;aa;sg;nom - verb;impf;tv;pprs;actv;m;an;sg;nom - verb;impf;tv;pprs;actv;m;nn;sg;acc - verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,ERR_SRC_SLOT_ERROR
Ас,Асе,2_18,N;NOM;SG,2_0,N;ESS;SG,n;m;aa;sg;nom,n;m;aa;sg;prp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
пришлет,пришлю,1_3,V;PRS;3;SG,1_2,V;PRS;1;SG,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,verb;perf;tv;fut;p1;sg - verb;perf;iv;fut;p1;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
унываем,унывает,1_13,V;PRS;1;PL,1_3,V;PRS;3;SG,verb;impf;iv;pres;p1;pl,verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
обвязывает,обвязывает,1_3,V;PRS;3;SG,1_3,V;PRS;3;SG,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Саруи,Саруиным,0_26,PRN;INS;3;SG,0_28,ADJ;INS;NEUT;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
учит,учится,0_16,V;FUT;3;SG,0_8,PRN;DAT;3;SG,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
конями,коне,1_7,NUM;ACC;SG,1_10,DET;NOM;SG,n;m;aa;pl;ins,n;m;nn;sg;prp - n;m;aa;sg;prp,ERR_SRC_SLOT_ERROR
обложены,обложила,0_27,ADJ;PL;LGSPEC1,0_9,V;PST;SG;FEM,verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,ERR_SRC_SLOT_ERROR
гвоздем,гвоздей,1_13,V;PRS;1;PL,1_18,DET;DAT;SG,n;m;nn;sg;ins,n;m;nn;pl;gen,ERR_TGT_SLOT_ERROR
заколают,заколения,0_2,PRN;ACC;3;SG,0_11,DET;ACC;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
логовищах,логовищ,2_10,N;ESS;PL,2_18,N;NOM;SG,n;nt;nn;pl;prp,n;nt;nn;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
